Study_ID,filename,variable,group_id,mean,sd,se,error_type,plot_type,software,note
S_047,Heimstad_2024,TL,"PFDoDA, species 82",3.17834029,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 83",3.231664069,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 84",3.302798764,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 85",3.062331599,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 86",3.097854369,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 87",3.097923711,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 88",3.177993581,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 89",3.248999498,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 90",3.333319025,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 91",3.195784684,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 92",3.328663224,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 93",3.408326949,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 94",3.128394442,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 95",3.146145921,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 96",3.150821534,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 97",3.186284869,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 98",3.230594225,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 99",3.270574678,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 100",3.363502483,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 101",3.319569553,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 102",3.292981958,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 103",3.594628328,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 104",3.586029956,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 105",3.73243013,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 106",3.559600856,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 107",3.466474931,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 108",3.435716927,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 109",3.418074414,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 110",3.573300798,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 111",3.573429575,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 112",3.649774805,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 113",3.685416447,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 114",3.764773087,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 115",3.737214708,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 116",3.84812183,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 117",4.234137257,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_047,Heimstad_2024,TL,"PFDoDA, species 118",4.10691502,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S10
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 1",-1.133738602,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 2",-0.960486322,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 3",-1.311550152,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 4",-0.249240122,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 5",-1.302431611,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 6",-0.869300912,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 7",-1.311550152,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 8",-0.709726444,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 9",-0.404255319,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 10",0.056231003,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 11",-0.554711246,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TeA,"HFPO-TeA, species 12",0.338905775,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 1",1.603207102,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 2",2.005252944,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 3",2.449529844,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 4",2.860534148,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 5",2.843559907,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 6",3.011873471,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 7",3.128333485,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 8",3.484122592,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 9",3.88634037,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 10",3.953259078,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 11",4.018784511,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TeA, species 12",4.33594136,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 1",1.318326512,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 2",1.605876797,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 3",0.062378004,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 4",1.10260608,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 5",1.796515899,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 6",1.134340784,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 7",0.498891104,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 8",1.400398783,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 9",2.066939518,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 10",1.896001679,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 11",1.78856823,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_HFPO-TrA,"HFPO-TrA, species 12",1.431468849,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 1",1.600503725,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 2",1.997243502,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 3",2.443565257,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 4",2.835386714,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 5",2.858068353,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 6",3.000482737,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 7",3.123202854,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 8",3.475887641,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 9",3.879994403,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 10",3.947059852,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 11",4.324658061,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"HFPO-TrA, species 12",4.014510092,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 1",-1.448347107,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 2",-1.48553719,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 3",-1.026859504,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 4",-0.741735537,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 5",-0.41322314,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 6",-1.020661157,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 7",-0.17768595,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 8",-0.022727273,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 9",-0.084710744,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 10",0.497933884,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 11",-0.438016529,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFO5DoA,"PFO5DoA, species 12",0.845041322,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 1",1.597190083,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 2",1.993289256,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 3",2.440066116,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 4",2.851305785,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 5",2.830429752,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 6",3.120049587,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 7",2.993801653,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 8",3.47738843,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 9",3.877553719,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 10",3.94,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 11",4.010495868,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"PFO5DoA, species 12",4.32307438,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 1",-1.444915254,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 2",-0.584745763,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 3",-1.042372881,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 4",-0.461864407,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 5",-0.847457627,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 6",-0.093220339,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 7",-0.199152542,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 8",0.088983051,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 9",0.016949153,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 10",-0.326271186,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 11",-0.156779661,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_H-PFMO2OSA,"H-PFMO2OSA, species 12",-0.207627119,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 1",1.598143236,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 2",1.99204244,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 3",2.441644562,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 4",2.831564987,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 5",2.859416446,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 6",2.99867374,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 7",3.122015915,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 8",3.480106101,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 9",3.881962865,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 10",3.945623342,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 11",4.021220159,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,TL,"H-PFMO2OSA, species 12",4.331564987,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure 4
S_024,Li_2021,log_PFOS,"PFOS, species 1",0.087041273,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 2",0.780602427,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 3",0.636027997,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 4",1.117040616,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 5",0.544559412,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 6",0.687203347,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 7",0.440929016,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 8",0.953292638,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 9",0.994680968,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 10",1.047871292,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 11",0.692854036,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFOS,"PFOS, species 12",0.905662266,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 1",1.600856677,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 2",2.00381093,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 3",2.442368284,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 4",2.860040612,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 5",2.838385893,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 6",3.002152644,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 7",3.129433961,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 8",3.485051954,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 9",3.889357868,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 10",3.951740732,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 11",4.020309317,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,TL,"PFOS, species 12",4.328131111,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S7
S_024,Li_2021,log_PFMOAA,"PFMOAA, species 1",2.85046729,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S8
S_024,Li_2021,log_PFMOAA,"PFMOAA, species 2",0.763239875,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S8
S_024,Li_2021,log_PFMOAA,"PFMOAA, species 3",2.406542056,NA,NA,NA,Scatter plot,Webplot Digitiser,Raw data extracted from Figure S8
