Initial_check,Initials_data_extraction,TMS_ID,FW_ID,Study_ID,PFAS_ID,Sample_type,Sample_type_comment,Biomass_conversion,Biomass_conversion_comment,Regression_type,Regression_type_comment,Conc_determ_method,Conc_determ_method_comment,Undetected_strategy_LOD,Undetected_strategy_LOQ,TMF_formula,TMF,TMF_lower_95CI,TMF_upper_95CI,TMF_se,TMS,TMS_lower_95CI,TMS_upper_95CI,TMS_se,TMS_calculated,TMS_se_calculated,n_samples,n_obs,n_obs_comment,tau/rho,intercept,pvalue,pvalue_adj,r,TMS_comment
,LR,TMS_725,FW_080,S_040,PFNA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,1.5,na,na,1.1,na,na,na,na,na,na,74,,,na,na,<0.001,0.001,na,Data extracted from Figure 9.
,LR,TMS_726,FW_080,S_040,PFDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,2.3,na,na,1.1,na,na,na,na,na,na,74,,,na,na,<0.001,0.001,na,Data extracted from Figure 9.
,LR,TMS_727,FW_080,S_040,PFUnDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,2.2,na,na,1.1,na,na,na,na,na,na,74,,,na,na,<0.001,0.001,na,Data extracted from Figure 9.
,LR,TMS_728,FW_080,S_040,PFDoDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,3,na,na,1.1,na,na,na,na,na,na,74,,,na,na,<0.001,0.001,na,Data extracted from Figure 9.
,LR,TMS_729,FW_080,S_040,PFTrDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,2.2,na,na,1.1,na,na,na,na,na,na,74,,,na,na,<0.001,0.001,na,Data extracted from Figure 9.
,LR,TMS_730,FW_081,S_040,PFOS,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,3.2,na,na,1.1,na,na,na,na,na,na,6,,,na,na,na,na,na,Data extracted from Figure 11.
,LR,TMS_731,FW_081,S_040,PFNA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,1.5,na,na,1.1,na,na,na,na,na,na,6,,,na,na,na,na,na,Data extracted from Figure 11.
,LR,TMS_732,FW_081,S_040,PFDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,3.2,na,na,1.1,na,na,na,na,na,na,5,,,na,na,na,na,na,Data extracted from Figure 11.
,LR,TMS_733,FW_081,S_040,PFUnDA,specific tissues and whole-organisms,"""The comparison between the concentration measured in a tissue sample (the petrel plasma) and the concentration in whole body (the stomach content) can overestimate the BMF because the studied tissues are usually those with the highest affinity for the substance of interest; although the estimation of a whole-body concentration becomes difficult for animals in the top tiers of the food web for both practical and ethical reasons (Borgå et al., 2011; Franklin, 2016).""",no,na,Linear regression,na,wet weight concentrations (ww),na,exclusion of adata,na,10^slope,1.5,na,na,1.1,na,na,na,na,na,na,15,,,na,na,<0.05,0.05,na,Data extracted from Figure 11.
,LR,TMS_734,FW_082,S_041,PFBA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,0.85,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_735,FW_082,S_041,PFPeA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,0.7,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_736,FW_082,S_041,PFBS,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,0.78,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_737,FW_082,S_041,PFHxA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,0.98,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_738,FW_082,S_041,PFHpA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.26,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_739,FW_082,S_041,PFHxS,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,0.97,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_740,FW_082,S_041,PFOA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.14,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_741,FW_082,S_041,PFHpS,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.06,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_742,FW_082,S_041,PFNA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.01,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_743,FW_082,S_041,PFOS,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.33,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.01,0.01,na,Data extracted from Table S12.
,LR,TMS_744,FW_082,S_041,PFDA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.03,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.01,0.01,na,Data extracted from Table S12.
,LR,TMS_745,FW_082,S_041,PFUnDA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.23,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.01,0.01,na,Data extracted from Table S12.
,LR,TMS_746,FW_082,S_041,PFDoDA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.04,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_747,FW_082,S_041,PFTrDA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.21,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.01,0.01,na,Data extracted from Table S12.
,LR,TMS_748,FW_082,S_041,PFTeDA,specific tissues and whole-organisms,The study does not clearly state the type of tissue analysed in the various organisms,no,na,Linear regression,na,dry weight concentrations (dw),na,na,na,10^slope,1.1,na,na,na,na,na,na,na,na,na,190,,,na,na,<0.05,0.05,na,Data extracted from Table S12.
,LR,TMS_749,FW_083,S_042,PFOS,specific tissues,liver,no,na,Linear regression,na,wet weight concentrations (ww),na,the limit value divided by two,na,10^slope,2.68,na,na,na,na,na,na,na,na,na,36,,,na,na,<0.001,0.001,na,Data extracted from the text.
,LR,TMS_750,FW_084,S_043,ΣPFAS,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.19,na,na,na,na,na,52,37,sample size extracted from Figure SI-2 - SI-5,na,na,<0.001,0.001,na,Data extracted from Table SI-14
,LR,TMS_751,FW_084,S_043,ΣPFCA,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.19,na,na,na,na,na,52,37,sample size extracted from Figure SI-2 - SI-5,na,na,<0.001,0.001,na,Data extracted from Table SI-14
,LR,TMS_752,FW_084,S_043,ΣPFSA,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.19,na,na,na,na,na,52,37,sample size extracted from Figure SI-2 - SI-5,na,na,<0.001,0.001,na,Data extracted from Table SI-14
,LR,TMS_753,FW_084,S_043,PFOS,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.16,na,na,na,na,na,52,37,sample size extracted from Figure SI-2 - SI-5,na,na,<0.001,0.001,na,Data extracted from Table SI-14
,LR,TMS_754,FW_085,S_043,ΣPFAS,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.08,na,na,na,na,na,50,37,sample size extracted from Figure SI-2 - SI-5,na,na,0.092,0.092,na,Data extracted from Table SI-14
,LR,TMS_755,FW_085,S_043,ΣPFCA,specific tissues and whole-organisms,"Whole body for invertebrates and juvenile char. Muscle for adult char. ""Extractions were performed on 0.25−0.30 g (±0.001 g,wet wt.) subsamples of char muscle and juvenile whole-bodyhomogenates and 0.10−0.20 g (±0.001 g, wet wt.) of pooledinvertebrate whole-body samples.""",no,na,Linear regression,na,wet weight concentrations (ww),"""All biotic concentrations arepresented on a wet weight basis""",random numbers between 0 and the limit divided by two,na,10^slope,na,na,na,na,-0.17,na,na,na,na,na,50,37,sample size extracted from Figure SI-2 - SI-5,na,na,0.005,0.005,na,Data extracted from Table SI-14
