"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_439","FW_057","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.95,-2.15,1.77,2,0.66,NA,NA,0.256228158865447,NA,NA,"37","",NA,NA,"0.01",0.01,NA,2.5758293035489,0.667829372575655,1.02564102564103,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_440","FW_057","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.27,-2.41,2.13,2.31632653061224,0.82,NA,NA,0.210764846054308,NA,NA,"37","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.819779831493311,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_441","FW_057","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.25,-2.42,2.09,2.30102040816327,0.81,NA,NA,0.246161197308598,NA,NA,"37","",NA,NA,"<0.001",0.001,NA,3.29052673149193,0.810930216216329,1.02267573696145,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_442","FW_057","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.35,-1.39,1.31,1.37755102040816,0.3,NA,NA,0.0911708138179993,NA,NA,"37","",NA,NA,"<0.001",0.001,NA,3.29052673149193,0.300104592450338,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_443","FW_057","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.37,-1.42,1.32,1.39795918367347,0.31,NA,NA,0.10445666288552,NA,NA,"37","",NA,NA,"0.003",0.003,NA,2.96773792534179,0.314810739840034,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_444","FW_057","PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.24,-2.37,2.12,2.29081632653061,0.81,NA,NA,0.208194543053645,NA,NA,"37","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.806475865866949,1.02268586005831,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_445","FW_057","PFOA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.84,-1.98,1.71,1.88265306122449,0.609765571620894,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,0.609765571620894,1.02318101153505,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_446","FW_057","PFNA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",4.38,-4.97,3.86,4.50510204081633,1.47704872438835,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.47704872438835,1.02856210977542,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_447","FW_057","PFDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",5.5,-6.07,4.99,5.64285714285714,1.70474809223843,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.70474809223843,1.02597402597403,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_448","FW_057","PFUnDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",5.23,-5.81,4.71,5.36734693877551,1.65441127807683,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.65441127807683,1.02626136496664,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_449","FW_057","PFDoDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",3.46,-3.67,3.26,3.53571428571429,1.24126858906963,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.24126858906963,1.02188274153592,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_450","FW_057","PFTrDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",3.21,-3.43,3.02,3.29081632653061,1.16627093714192,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.16627093714192,1.02517642571047,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_451","FW_057","PFOS","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",5.11,-5.56,4.7,5.23469387755102,1.63119940421561,NA,NA,NA,NA,NA,"37","",NA,NA,NA,NA,NA,NA,1.63119940421561,1.02440193298454,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_452","FW_058","PFOA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.31,1.23,1.4,0.086734693877551,0.27,NA,NA,0.137757633369657,NA,NA,"21","",NA,NA,"0.05",0.05,NA,1.95996398454005,0.27002713721306,0.0662096899828633,"S_029","terrestrial","North America","65°45' N","110°18' W",65.75,"-110.3000°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.9±0.05, 3.05±0.2, 1.03±0.27","not water-breathing only","Air breathing",3.9,1.03,2.87,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_453","FW_058","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.15,2.06,2.25,0.0969387755102041,0.77,NA,NA,0.197913331050996,NA,NA,"21","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.765467842139571,0.0450878025628856,"S_029","terrestrial","North America","65°45' N","110°18' W",65.75,"-110.3000°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.9±0.05, 3.05±0.2, 1.03±0.27","not water-breathing only","Air breathing",3.9,1.03,2.87,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_454","FW_058","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.3,2.19,2.42,0.11734693877551,0.83,NA,NA,0.21333514905497,NA,NA,"21","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.832909122935104,0.0510204081632653,"S_029","terrestrial","North America","65°45' N","110°18' W",65.75,"-110.3000°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.9±0.05, 3.05±0.2, 1.03±0.27","not water-breathing only","Air breathing",3.9,1.03,2.87,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_455","FW_058","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.8,2.74,2.87,0.0663265306122448,1.03,NA,NA,0.264741209068216,NA,NA,"21","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,1.02961941718116,0.0236880466472303,"S_029","terrestrial","North America","65°45' N","110°18' W",65.75,"-110.3000°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.9±0.05, 3.05±0.2, 1.03±0.27","not water-breathing only","Air breathing",3.9,1.03,2.87,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
